id,user_id,product_id,order_date,status
2334,320,46,2024-09-19,completed
2335,673,341,2023-12-14,shipped
2336,1400,458,2024-12-04,completed
2337,820,80,2025-03-13,shipped
2338,89,135,2024-06-25,placed
2339,1678,260,2024-12-27,completed
2340,1227,475,2024-05-13,shipped
2341,821,308,2023-07-12,placed
2342,1763,247,2025-01-18,shipped
2343,1001,473,2024-06-08,placed
2344,1979,159,2023-12-24,completed
2345,334,203,2024-11-24,shipped
2346,222,112,2024-06-05,placed
2347,41,468,2023-06-13,shipped
2348,1732,292,2023-12-18,shipped
2349,68,438,2024-09-11,completed
2350,988,310,2023-11-02,shipped
2351,1800,119,2024-07-01,completed
2352,514,383,2023-06-07,placed
2353,1897,17,2024-12-21,shipped
2354,1661,493,2025-04-01,completed
2355,1646,331,2024-11-22,placed
2356,1622,414,2023-08-17,shipped
2357,1961,227,2024-02-06,shipped
2358,1656,361,2024-05-13,placed
2359,1151,486,2023-09-25,completed
2360,1279,406,2024-10-22,completed
2361,695,117,2024-01-31,shipped
2362,1040,43,2024-09-28,completed
2363,477,368,2023-09-20,returned
2364,1086,115,2024-05-21,completed
2365,881,283,2024-12-16,placed
2366,432,37,2023-07-05,placed
2367,1694,302,2024-02-07,shipped
2368,268,113,2024-02-22,shipped
2369,1059,35,2024-06-20,placed
2370,779,132,2024-11-22,shipped
2372,494,336,2023-10-24,completed
2373,1586,469,2023-07-09,shipped
2374,1493,410,2024-04-23,placed
2375,1791,377,2024-05-25,shipped
2377,1349,147,2024-11-01,completed
2378,1328,122,2024-11-13,returned
2379,1300,81,2024-03-31,returned
2380,1893,173,2025-03-09,completed
2381,1987,154,2023-10-18,completed
2382,1708,150,2024-02-11,placed
2383,1953,375,2025-01-28,completed
2384,1013,58,2024-01-18,completed
2385,1225,63,2023-08-08,completed
2386,1469,156,2024-12-29,shipped
2387,1929,449,2025-03-26,placed
2388,1348,428,2023-10-14,shipped
2389,1059,356,2023-07-08,completed
2390,977,427,2024-09-06,returned
2391,482,421,2023-06-21,shipped
2392,728,322,2023-05-01,return_pending
2393,480,401,2023-08-03,placed
2394,1089,168,2023-04-30,return_pending
2395,1032,166,2023-12-03,completed
2396,1325,85,2024-06-09,placed
2397,343,445,2025-04-15,shipped
2398,1455,137,2025-02-16,placed
2399,1448,461,2023-11-22,returned
2400,332,459,2024-05-07,shipped
2401,438,189,2025-02-18,completed
2402,1612,464,2024-07-02,shipped
2403,174,400,2023-06-28,return_pending
2404,559,379,2023-05-19,shipped
2405,527,2,2024-10-04,shipped
2406,1897,106,2025-03-31,shipped
2407,659,364,2024-12-25,shipped
2408,26,72,2023-11-13,placed
2409,820,427,2024-10-17,completed
2410,605,126,2025-03-29,placed
2411,406,170,2024-02-24,completed
2412,232,205,2024-07-21,shipped
2413,533,313,2024-10-20,shipped
2414,1843,337,2023-12-07,shipped
2415,1574,487,2025-02-27,completed
2416,1812,472,2024-09-16,placed
2417,505,195,2024-08-30,shipped
2418,1693,158,2025-02-25,completed
2419,179,500,2024-07-04,placed
2420,132,141,2024-12-12,completed
2421,1847,275,2024-12-29,placed
2422,1479,7,2025-03-24,placed
2423,348,393,2023-06-20,completed
2424,540,467,2023-08-07,shipped
2425,772,493,2024-06-11,shipped
2426,1430,54,2023-08-12,completed
2427,76,104,2024-06-18,placed
2428,1965,342,2024-11-18,completed
2429,579,338,2023-04-29,return_pending
2430,854,61,2024-02-22,completed
2431,1516,87,2025-01-19,placed
2432,194,258,2024-05-25,completed
2433,1186,178,2025-01-31,placed
2434,347,242,2025-02-23,shipped
2435,951,203,2025-01-02,completed
2436,1385,31,2024-10-06,placed
2437,1793,289,2023-12-16,placed
2438,1608,462,2025-01-31,shipped
2439,1111,80,2024-07-04,returned
2440,1958,11,2024-08-02,shipped
2441,1286,417,2024-01-10,placed
2442,214,254,2024-10-12,completed
2443,1689,384,2024-02-19,completed
2444,1746,391,2024-07-03,shipped
2445,1937,384,2024-02-12,return_pending
2446,573,287,2023-09-13,shipped
2447,780,176,2023-04-25,shipped
2448,262,126,2023-10-06,placed
2449,730,494,2024-03-21,completed
2450,283,47,2024-04-14,shipped
2451,1672,206,2024-06-01,completed
2452,1491,476,2024-03-28,returned
2453,1404,437,2024-08-22,placed
2454,362,107,2024-06-09,returned
2455,1473,464,2024-12-13,shipped
2456,441,275,2023-09-08,shipped
2457,93,337,2023-10-24,completed
2458,1645,123,2023-08-14,completed
2459,753,474,2023-10-03,completed
2460,867,134,2024-11-03,shipped
2461,1448,107,2024-10-31,return_pending
2462,142,305,2024-05-30,completed
2463,1315,329,2024-02-05,shipped
2464,1456,50,2024-04-11,return_pending
2465,749,337,2024-07-18,returned
2466,1876,95,2023-12-25,shipped
2467,1848,268,2024-08-18,completed
2468,1713,23,2023-08-17,completed
2469,653,54,2024-05-16,completed
2470,701,374,2023-10-17,placed
2471,998,254,2025-02-15,completed
2472,49,453,2023-08-20,returned
2473,1326,235,2024-01-29,shipped
2474,881,484,2023-11-11,completed
2475,1214,59,2024-10-25,completed
2476,1160,164,2024-03-20,shipped
2477,555,259,2024-08-14,placed
2478,404,314,2024-06-01,completed
2479,892,216,2024-07-20,shipped
2480,865,183,2023-06-25,shipped
2481,602,57,2023-10-23,shipped
2482,1831,145,2024-03-23,completed
2483,341,423,2023-05-10,shipped
2484,1781,90,2025-01-06,completed
2485,1969,452,2024-05-24,completed
2486,704,311,2023-06-26,placed
2487,318,45,2023-09-03,completed
2488,618,460,2024-07-25,completed
2489,1387,257,2023-12-04,placed
2490,1846,21,2023-09-11,completed
2491,382,467,2023-04-21,shipped
2492,233,21,2023-05-19,placed
2493,1801,52,2024-11-22,shipped
2494,1368,338,2024-12-28,shipped
2495,1573,171,2024-07-24,placed
2496,817,436,2024-08-28,placed
2497,553,67,2024-05-12,placed
2498,1553,113,2024-01-07,completed
2499,856,300,2023-08-26,shipped
2500,1813,160,2024-04-08,completed
2501,819,266,2025-02-20,completed
2502,1595,320,2024-08-02,completed
2503,1959,232,2023-11-16,completed
2504,183,463,2024-05-24,completed
2505,1065,325,2025-01-04,completed
2506,1575,68,2024-10-30,completed
2507,397,28,2024-04-17,shipped
2508,1728,437,2024-09-04,shipped
2509,779,116,2024-05-02,completed
2510,1518,51,2023-11-22,completed
2511,1683,181,2025-02-13,shipped
2512,907,260,2023-07-09,placed
2513,1357,79,2024-02-10,shipped
2514,127,273,2023-08-11,shipped
2515,1582,108,2024-08-21,returned
2516,1581,451,2024-06-30,shipped
2517,1,74,2024-02-19,placed
2518,1192,175,2024-01-02,placed
2519,1644,490,2024-08-29,shipped
2520,19,184,2024-01-09,placed
2521,1356,23,2024-02-24,completed
2522,584,274,2024-10-29,completed
2523,456,129,2024-04-02,returned
2524,957,291,2024-09-01,completed
2525,1133,320,2025-03-19,completed
2526,1292,186,2023-05-02,return_pending
2527,445,479,2023-11-28,return_pending
2528,1264,59,2024-08-11,completed
2529,1953,492,2023-05-27,completed
2530,1325,1,2025-04-11,completed
2531,602,131,2024-09-04,placed
2532,103,67,2024-05-01,shipped
2533,988,293,2023-12-19,completed
2534,1274,467,2024-09-10,completed
2535,1477,285,2024-03-03,completed
2536,520,89,2024-05-25,completed
2537,1177,417,2023-07-22,completed
2538,859,100,2024-01-09,placed
2539,174,189,2024-11-23,shipped
2540,1367,477,2024-11-15,shipped
2541,1694,378,2024-04-29,shipped
2542,1005,346,2023-12-05,completed
2543,431,388,2024-04-02,placed
2544,727,241,2024-04-18,placed
2545,1713,270,2025-03-18,shipped
2546,1711,498,2023-08-25,completed
2547,1876,219,2023-11-22,placed
2548,850,417,2023-09-15,completed
2549,1682,406,2023-07-11,shipped
2550,1986,176,2025-03-26,placed
2551,1348,387,2024-02-23,completed
2552,990,471,2024-05-19,returned
2553,1697,341,2024-10-14,completed
2554,639,233,2023-11-01,completed
2555,420,151,2024-08-10,completed
2556,594,452,2024-08-14,completed
2557,485,277,2024-03-27,placed
2558,1683,229,2024-12-25,completed
2559,1775,171,2023-08-02,return_pending
2560,412,223,2023-04-23,completed
2561,936,213,2023-06-17,completed
2562,1108,282,2023-09-25,shipped
2563,1137,41,2024-05-26,shipped
2564,1761,122,2023-05-27,completed
2565,332,227,2025-02-13,shipped
2566,1402,294,2023-11-16,completed
2567,1779,88,2024-08-09,returned
2568,655,267,2024-03-04,completed
2569,41,489,2024-01-19,returned
2570,1959,29,2023-07-05,shipped
2571,1794,495,2024-10-28,completed
2572,959,247,2023-04-22,shipped
2573,1821,316,2024-01-12,placed
2574,105,451,2023-07-11,completed
2575,202,449,2025-03-17,shipped
2576,450,244,2023-08-07,return_pending
2577,1843,61,2025-03-18,shipped
2578,1867,147,2023-06-08,return_pending
2579,1997,174,2023-09-07,placed
2580,1290,433,2023-05-05,completed
2581,910,278,2025-01-26,completed
2582,210,334,2023-04-16,completed
2583,563,369,2023-08-05,shipped
2584,1142,441,2025-01-10,completed
2585,713,379,2024-08-03,shipped
2586,1401,142,2024-02-23,completed
2587,1575,44,2023-08-27,completed
2588,1564,144,2024-11-07,placed
2589,771,353,2023-12-09,placed
2590,1108,333,2023-09-18,shipped
2591,454,486,2023-08-25,return_pending
2592,667,497,2023-12-02,completed
2593,629,396,2025-03-09,completed
2594,1538,55,2025-01-05,completed
2595,1629,307,2023-07-02,returned
2596,1702,358,2024-01-19,shipped
2597,387,423,2024-03-26,placed
2598,1936,417,2023-12-02,completed
2599,1374,161,2023-06-14,completed
2600,296,285,2024-01-24,completed
2601,258,325,2024-05-04,shipped
2602,1105,198,2023-09-03,placed
2603,1961,159,2024-10-07,shipped
2604,268,80,2025-04-03,completed
2605,419,31,2025-01-26,completed
2606,235,473,2024-01-15,shipped
2607,1857,112,2023-04-18,completed
2608,1335,46,2023-10-24,placed
2609,1837,353,2024-01-08,completed
2610,1999,205,2023-12-02,completed
2611,986,52,2023-08-10,placed
2612,1381,138,2024-01-12,shipped
2613,1237,472,2024-12-02,placed
2614,574,74,2024-10-24,returned
2615,49,41,2023-12-30,completed
2616,1151,479,2024-03-15,shipped
2617,223,77,2024-09-07,shipped
2618,921,387,2023-07-27,returned
2619,1303,187,2023-09-23,completed
2620,1432,370,2024-11-17,placed
2621,1529,52,2024-07-25,shipped
2622,1318,418,2023-08-18,completed
2623,1820,433,2025-04-07,shipped
2624,277,412,2025-01-08,shipped
2625,1462,467,2024-03-27,returned
2626,1131,87,2023-08-05,return_pending
2627,1682,109,2025-02-24,return_pending
2628,420,480,2023-08-11,placed
2629,611,397,2024-09-27,shipped
2630,1453,225,2025-01-08,shipped
2631,375,482,2023-10-06,completed
2632,73,481,2023-10-23,completed
2633,1973,248,2023-12-06,completed
2634,1658,69,2024-03-05,return_pending
2635,1054,120,2025-01-19,completed
2636,1212,67,2024-09-07,shipped
2637,1388,61,2024-07-19,shipped
2638,1890,444,2024-08-07,shipped
2639,1824,327,2024-04-25,shipped
2640,1475,408,2024-04-07,shipped
2641,195,191,2024-09-12,completed
2642,1180,470,2024-11-07,placed
2643,1196,493,2024-05-27,completed
2644,847,189,2024-02-23,completed
2645,1065,151,2024-05-08,placed
2646,1087,286,2024-05-31,placed
2647,23,444,2024-03-03,shipped
2648,360,402,2025-01-28,shipped
2649,1099,96,2024-03-19,completed
2650,560,312,2023-10-22,completed
2651,672,309,2025-03-24,completed
2652,1849,263,2025-03-04,shipped
2653,1142,97,2023-11-11,shipped
2654,1636,453,2024-10-14,completed
2655,1404,113,2023-07-10,placed
2656,1953,476,2025-01-17,shipped
2657,1944,125,2024-11-16,completed
2658,679,456,2024-04-08,shipped
2659,1314,463,2025-03-27,completed
2660,440,436,2024-01-04,shipped
2661,1692,132,2023-12-10,placed
2662,933,418,2023-12-15,completed
2663,7,453,2024-06-15,completed
2664,1220,417,2024-01-07,completed
2665,421,121,2023-11-01,shipped
2666,1592,197,2023-07-11,return_pending
2667,833,294,2023-11-24,shipped
2668,1217,482,2023-07-12,placed
2669,559,122,2024-04-23,placed
2670,1172,282,2023-10-16,shipped
2671,1811,385,2024-05-03,completed
2672,1693,260,2023-08-25,placed
2673,1226,39,2024-08-16,return_pending
2674,1468,54,2023-07-04,completed
2675,914,474,2023-08-18,completed
2676,1443,161,2024-03-23,completed
2677,1451,289,2025-03-04,completed
2678,1007,200,2023-10-14,shipped
2679,1503,276,2025-01-13,completed
2680,1499,16,2024-02-19,returned
2681,126,405,2025-03-27,completed
2682,395,173,2024-04-17,shipped
2683,817,248,2023-08-25,shipped
2684,881,383,2025-01-22,returned
2685,1830,218,2023-09-08,placed
2686,576,87,2025-02-17,completed
2687,325,82,2023-09-21,shipped
2688,1416,62,2024-01-11,shipped
2689,930,287,2025-03-13,completed
2690,1712,500,2024-05-04,placed
2691,1652,42,2025-03-05,shipped
2692,1464,12,2024-10-16,placed
2693,1228,321,2024-11-12,completed
2694,1510,234,2024-01-21,placed
2695,833,329,2023-12-21,placed
2696,1055,131,2023-12-17,completed
2697,1412,115,2024-02-19,shipped
2698,1649,218,2024-01-05,shipped
2699,1901,137,2025-03-07,completed
2700,1458,106,2025-04-09,completed
2701,837,179,2024-10-31,shipped
2702,926,16,2024-01-07,return_pending
2703,1400,472,2024-01-24,completed
2704,1368,242,2024-06-23,placed
2705,443,334,2024-09-10,completed
2706,1603,381,2025-01-23,placed
2707,75,387,2023-11-24,shipped
2708,557,226,2024-03-08,return_pending
2709,1796,481,2024-12-25,shipped
2710,1690,242,2024-03-12,completed
2711,1179,408,2023-08-08,placed
2712,1454,457,2025-01-13,shipped
2713,363,141,2024-08-16,shipped
2714,448,386,2023-12-23,shipped
2715,1258,199,2024-03-31,completed
2716,1587,112,2024-06-05,completed
2717,1842,127,2025-02-09,completed
2718,262,21,2023-09-17,completed
2719,1851,147,2024-07-27,completed
2720,125,89,2023-07-14,completed
2721,911,303,2025-01-13,shipped
2722,245,406,2023-05-20,completed
2723,542,203,2023-12-25,shipped
2724,1962,417,2023-10-22,completed
2725,485,416,2024-09-02,completed
2726,122,448,2024-07-13,placed
2727,125,85,2023-04-17,completed
2728,1573,167,2024-07-30,returned
2729,170,384,2023-05-17,shipped
2730,124,468,2023-07-01,completed
2731,1893,72,2023-10-30,placed
2732,1059,298,2023-07-21,completed
2733,1111,485,2023-09-21,completed
2734,646,9,2024-05-24,shipped
2735,1732,281,2024-01-09,shipped
2736,786,473,2023-05-18,placed
2737,201,481,2023-07-03,placed
2738,369,258,2024-03-01,shipped
2739,797,275,2024-02-05,completed
2740,77,238,2024-01-15,return_pending
2741,59,20,2024-10-02,completed
2742,431,490,2025-02-04,completed
2743,638,233,2023-10-17,completed
2744,1524,490,2024-10-23,completed
2745,1937,221,2024-09-19,completed
2746,109,326,2023-10-17,completed
2747,1760,17,2024-03-30,shipped
2748,1008,380,2024-10-20,placed
2749,1302,89,2023-10-25,completed
2750,68,486,2024-04-10,placed
2751,1093,196,2024-10-01,shipped
2752,1189,350,2023-05-08,completed
2753,1513,84,2025-01-09,returned
2754,305,387,2024-06-29,completed
2755,1933,87,2024-11-17,shipped
2756,674,307,2024-07-13,completed
2757,365,338,2024-04-06,return_pending
2758,1878,154,2023-05-20,completed
2759,821,440,2023-06-22,shipped
2760,1403,228,2024-08-27,completed
2761,343,448,2023-06-24,shipped
2762,947,264,2024-04-12,return_pending
2763,899,465,2023-04-25,completed
2764,1578,223,2023-11-15,completed
2765,1378,421,2024-10-19,completed
2766,1440,493,2025-03-04,returned
2767,1133,121,2024-07-08,shipped
2768,1587,481,2024-09-03,shipped
2769,762,411,2023-07-10,shipped
2770,1521,173,2024-05-15,completed
2771,341,4,2024-02-26,completed
2772,942,342,2024-01-22,completed
2773,383,128,2024-12-10,completed
2774,1004,474,2023-05-18,shipped
2775,1557,480,2024-05-07,placed
2776,300,472,2025-03-21,shipped
2777,139,110,2024-04-15,completed
2778,359,355,2024-04-13,completed
2779,836,37,2023-05-16,completed
2780,1523,480,2023-07-09,placed
2781,1409,71,2025-01-21,placed
2782,1628,289,2024-10-05,completed
2783,1983,31,2024-02-04,placed
2784,1304,439,2024-12-26,shipped
2785,1661,381,2024-03-17,placed
2786,483,268,2024-11-18,completed
2787,909,11,2024-04-20,shipped
2788,1135,344,2025-01-28,shipped
2789,866,328,2024-03-15,completed
2790,139,32,2023-05-20,shipped
2791,996,57,2024-11-22,placed
2792,435,166,2025-02-28,completed
2793,509,188,2024-02-16,completed
2794,273,342,2023-12-26,shipped
2795,1123,482,2024-03-14,placed
2796,1788,19,2023-10-21,placed
2797,1874,116,2025-01-20,completed
2798,104,468,2024-08-11,completed
2799,1238,184,2023-10-08,shipped
2800,1785,270,2024-01-05,shipped
2801,1688,33,2025-02-08,placed
2802,762,10,2024-07-01,shipped
2803,787,80,2024-02-07,placed
2804,165,192,2024-01-14,return_pending
2805,999,320,2023-10-29,completed
2806,1877,190,2023-11-21,shipped
2807,520,68,2025-02-13,completed
2808,1308,475,2024-05-07,placed
2809,517,348,2024-03-08,placed
2810,657,125,2024-02-09,return_pending
2811,613,427,2024-11-09,shipped
2812,164,336,2024-08-19,return_pending
2813,1910,59,2023-08-12,completed
2814,1683,436,2023-12-07,returned
2815,64,97,2024-09-08,completed
2816,1115,496,2024-06-12,placed
2817,1141,275,2024-01-21,completed
2818,1890,149,2025-01-24,placed
2819,267,278,2024-01-17,completed
2820,1846,265,2024-09-15,completed
2821,1709,9,2023-05-03,completed
2822,1583,457,2023-07-24,completed
2823,1164,283,2024-02-20,completed
2824,246,273,2023-08-21,completed
2825,1685,428,2024-09-08,completed
2826,1782,301,2024-01-04,shipped
2827,395,8,2024-10-27,completed
2828,1511,208,2024-02-13,completed
2829,476,402,2024-06-18,completed
2830,1541,125,2023-11-13,returned
2831,977,123,2024-05-20,placed
2832,1208,33,2023-08-04,shipped
2833,1044,1,2024-04-02,completed
2834,1961,204,2023-05-15,placed
2835,558,6,2025-04-01,completed
2836,1018,297,2023-04-23,completed
2837,1548,439,2025-04-07,placed
2838,1606,5,2024-06-01,return_pending
2839,1553,443,2025-01-08,returned
2840,883,80,2025-03-03,shipped
2841,147,274,2025-02-25,completed
2842,666,177,2023-12-31,placed
2843,1328,338,2024-06-27,completed
2844,620,321,2023-06-03,shipped
2845,1772,339,2023-11-17,completed
2846,820,438,2024-09-21,shipped
2847,864,445,2024-07-14,completed
2848,582,136,2023-10-30,completed
2849,1023,387,2024-07-01,shipped
2850,695,25,2024-06-21,completed
2851,1786,325,2024-12-08,returned
2852,1252,183,2024-10-24,completed
2853,1126,168,2024-05-23,completed
2854,1611,467,2025-03-01,completed
2855,1441,338,2024-12-15,completed
2856,1982,178,2024-12-29,placed
2857,1240,373,2025-03-24,completed
2858,407,95,2025-02-28,completed
2859,399,33,2024-08-26,completed
2860,1947,111,2023-06-15,placed
2861,715,146,2023-11-09,shipped
2862,704,381,2023-11-02,completed
2863,761,441,2023-06-10,placed
2864,499,231,2023-12-06,shipped
2865,1778,272,2025-01-07,shipped
2866,1489,336,2025-01-28,completed
2867,1715,495,2023-12-04,returned
2868,1973,38,2023-06-09,completed
2869,974,425,2023-08-29,shipped
2870,1755,135,2024-01-18,shipped
2871,82,334,2025-01-29,return_pending
2872,604,235,2025-03-11,completed
2873,1971,437,2023-05-10,placed
2874,1711,319,2023-11-29,completed
2875,1775,368,2023-10-06,shipped
2876,772,345,2024-03-14,completed
2877,903,160,2023-04-27,placed
2878,365,38,2023-09-05,returned
2879,163,150,2024-09-21,completed
2880,1072,400,2024-03-29,shipped
2881,511,308,2023-06-08,completed
2882,1353,29,2024-05-28,shipped
2883,1864,144,2023-05-21,placed
2884,116,76,2025-02-11,shipped
2885,941,145,2024-02-01,completed
2886,1873,229,2023-09-15,placed
2887,337,64,2024-09-27,completed
2888,881,347,2024-05-30,completed
2889,737,345,2023-07-28,completed
2890,1888,269,2024-12-27,shipped
2891,840,328,2024-04-07,placed
2892,147,184,2024-12-15,shipped
2893,1599,261,2023-11-11,shipped
2894,1830,268,2024-12-28,completed
2895,1347,169,2024-01-08,return_pending
2896,443,259,2023-09-30,shipped
2897,837,227,2024-05-18,completed
2898,1037,33,2023-05-06,placed
2899,943,377,2024-12-20,placed
2900,1518,214,2024-10-17,completed
2901,1725,50,2025-02-15,completed
2902,287,440,2024-01-05,completed
2903,720,492,2024-11-14,completed
2904,1138,393,2023-07-04,placed
2905,480,489,2024-07-23,completed
2906,22,210,2024-08-24,completed
2907,1373,434,2024-03-11,completed
2908,1750,29,2023-05-05,returned
2909,683,39,2023-05-27,placed
2910,1859,347,2024-08-09,completed
2911,1590,100,2024-12-12,shipped
2912,906,173,2024-04-11,completed
2913,1834,17,2023-05-06,completed
2914,320,56,2023-07-23,shipped
2915,126,226,2024-06-09,returned
2916,277,46,2024-09-15,placed
2917,2000,67,2024-03-16,placed
2918,1228,197,2024-02-13,completed
2919,194,142,2024-03-10,placed
2920,1705,323,2024-02-19,shipped
2921,1688,23,2023-06-18,completed
2922,1571,487,2024-01-24,completed
2923,696,94,2023-05-21,returned
2924,1310,242,2025-03-12,completed
2925,57,237,2023-10-04,completed
2926,1758,445,2023-09-22,return_pending
2927,1327,407,2024-02-02,completed
2928,1187,411,2023-08-19,shipped
2929,19,54,2023-07-18,completed
2930,1394,138,2025-03-04,placed
2931,264,473,2024-02-24,placed
2932,794,333,2024-12-28,completed
2933,113,272,2024-01-02,returned
2934,1512,41,2024-07-09,shipped
2935,1351,98,2024-10-20,placed
2936,542,183,2024-03-23,shipped
2937,647,128,2023-06-22,shipped
2938,579,229,2023-12-28,shipped
2939,1089,317,2024-10-24,completed
2940,1316,86,2024-01-11,placed
2941,25,256,2023-07-19,shipped
2942,1573,209,2024-10-18,completed
2943,1,215,2023-07-08,completed
2944,911,374,2024-08-14,placed
2945,1573,100,2023-08-21,completed
2946,141,49,2024-05-21,placed
2947,1768,201,2023-09-23,returned
2948,648,436,2024-08-11,shipped
2949,1925,258,2023-08-26,return_pending
2950,188,480,2025-02-05,completed
2951,1152,376,2025-01-25,completed
2952,201,178,2023-12-19,shipped
2953,1151,245,2023-05-26,completed
2954,257,123,2024-01-03,placed
2955,1700,342,2024-05-17,placed
2956,547,171,2023-08-08,shipped
2957,194,333,2023-05-13,completed
2958,703,136,2024-04-15,shipped
2959,1128,59,2024-10-06,returned
2960,1559,193,2023-10-07,placed
2961,1289,465,2023-10-04,completed
2962,802,268,2023-05-01,placed
2963,942,260,2023-11-13,shipped
2964,1998,373,2024-12-02,shipped
2965,1408,461,2024-10-04,returned
2966,1284,95,2023-08-10,placed
2967,414,125,2025-04-02,completed
2968,1382,41,2023-09-06,shipped
2969,1099,379,2024-09-05,completed
2970,1379,254,2024-06-10,shipped
2971,1608,7,2024-06-04,placed
2972,1795,471,2024-03-28,completed
2973,910,216,2025-02-10,shipped
2974,188,69,2023-04-26,shipped
2975,1997,69,2024-11-22,placed
2976,1709,81,2025-01-29,completed
2977,1314,30,2025-04-01,shipped
2978,45,73,2024-03-21,placed
2979,1597,262,2024-04-14,completed
2980,83,89,2024-10-06,placed
2981,1147,403,2024-05-21,completed
2982,358,208,2024-07-26,completed
2983,1552,213,2024-01-24,return_pending
2984,1090,322,2024-11-16,placed
2985,936,266,2025-03-13,completed
2986,1681,400,2024-08-25,shipped
2987,375,293,2025-03-01,shipped
2988,162,207,2025-03-27,completed
2989,1770,333,2024-11-06,shipped
2990,1404,77,2025-01-26,shipped
2991,1680,288,2024-08-31,completed
2992,1382,493,2024-12-03,shipped
2993,1212,47,2024-07-31,placed
2994,322,110,2023-06-17,shipped
2995,450,200,2025-03-27,shipped
2996,1498,427,2025-01-27,shipped
2997,1037,210,2025-01-22,placed
2998,184,376,2024-04-11,shipped
2999,111,420,2024-04-27,completed
3000,1951,154,2024-12-04,placed
3001,508,10,2023-12-09,completed
3002,1314,415,2025-01-03,returned
3003,295,353,2024-08-15,placed
3004,1475,157,2024-05-09,placed
3005,904,261,2024-12-07,completed
3006,1239,77,2023-10-14,shipped
3007,974,257,2024-08-02,completed
3008,632,471,2023-05-08,shipped
3009,1918,488,2023-07-31,shipped
3010,1591,131,2023-11-19,placed
3011,1051,67,2023-08-19,shipped
3012,1654,455,2025-01-29,shipped
3013,733,228,2023-07-02,shipped
3014,1255,163,2024-04-09,placed
3015,1589,15,2025-02-01,completed
3016,1831,232,2024-07-22,shipped
3017,321,195,2023-09-30,completed
3018,913,349,2024-06-20,shipped
3019,1257,30,2023-06-05,shipped
3020,1694,359,2024-04-16,placed
3021,437,338,2024-02-24,completed
3022,781,331,2023-09-24,completed
3023,1557,427,2024-11-18,placed
3024,1427,497,2024-05-03,shipped
3025,1077,316,2023-05-14,returned
3026,1811,486,2024-07-29,completed
3027,1337,296,2024-02-25,shipped
3028,1305,449,2025-03-16,completed
3029,726,413,2023-06-22,shipped
3030,31,330,2023-07-24,placed
3031,337,220,2024-05-31,completed
3032,183,377,2023-12-07,completed
3033,1047,479,2024-03-09,shipped
3034,544,147,2025-03-21,completed
3035,1470,259,2024-04-05,completed
3036,1098,292,2025-03-06,placed
3037,1034,299,2023-11-28,shipped
3038,1508,143,2024-05-12,shipped
3039,1480,481,2025-04-13,placed
3040,1590,425,2024-08-31,completed
3041,1588,235,2024-08-16,placed
3042,660,115,2023-09-26,shipped
3043,160,365,2024-03-23,completed
3044,1906,90,2023-06-17,returned
3045,1038,208,2025-01-13,completed
3046,1202,164,2023-12-12,completed
3047,412,481,2024-12-21,completed
3048,1902,84,2025-01-04,completed
3049,1012,77,2025-03-31,placed
3050,53,161,2025-01-21,shipped
3051,408,5,2023-05-23,completed
3052,847,485,2024-08-17,shipped
3053,1046,78,2025-01-07,placed
3054,1054,91,2023-09-26,completed
3055,703,87,2023-06-12,placed
3056,260,270,2024-11-18,shipped
3057,1229,104,2024-01-04,shipped
3058,1083,452,2023-05-07,placed
3059,1495,487,2023-08-04,completed
3060,776,500,2024-09-29,completed
3061,1490,339,2024-06-30,completed
3062,1036,175,2024-07-21,shipped
3063,1655,54,2023-11-28,completed
3064,1951,388,2024-04-09,completed
3065,1998,478,2025-03-22,shipped
3066,1314,211,2023-05-16,shipped
3067,850,95,2023-09-13,completed
3068,1784,223,2024-10-23,returned
3069,354,9,2025-02-28,completed
3070,1663,53,2024-12-09,placed
3071,1099,77,2024-09-24,placed
3072,873,206,2023-10-22,completed
3073,1740,316,2024-04-18,placed
3074,1585,302,2023-04-30,placed
3075,1615,310,2024-06-01,placed
3076,1465,330,2024-05-12,shipped
3077,991,112,2024-09-09,shipped
3078,1265,351,2023-10-21,completed
3079,1018,165,2024-03-01,returned
3080,1885,279,2024-09-05,shipped
3081,1178,27,2025-02-23,shipped
3082,1810,70,2025-02-02,completed
3083,1120,218,2024-09-30,shipped
3084,1750,450,2025-04-07,return_pending
3085,294,365,2025-03-29,shipped
3086,209,189,2023-11-04,returned
3087,1367,333,2024-09-02,shipped
3088,1112,435,2024-02-05,completed
3089,818,306,2023-06-24,completed
3090,1800,124,2023-05-01,return_pending
3091,1961,19,2024-07-27,completed
3092,390,257,2023-08-08,completed
3093,325,296,2023-10-31,completed
3094,940,416,2024-01-11,completed
3095,889,22,2024-01-31,completed
3096,1856,368,2024-10-03,shipped
3097,1181,477,2024-01-11,shipped
3098,668,450,2024-09-06,placed
3099,1675,40,2023-08-11,shipped
3100,633,38,2025-03-13,completed
3101,577,48,2023-12-09,placed
3102,1643,183,2025-01-07,completed
3103,1683,75,2024-01-04,completed
3104,137,209,2023-04-24,completed
3105,1947,183,2023-12-06,completed
3106,1698,435,2023-10-05,placed
3107,428,107,2025-01-15,returned
3108,1476,188,2024-10-16,placed
3109,612,264,2023-08-25,completed
3110,1874,86,2023-05-21,placed
3111,911,324,2023-12-03,placed
3112,819,331,2023-07-24,completed
3113,141,456,2024-02-08,completed
3114,1107,137,2024-04-12,shipped
